"plot";"abbr";"layer";"cov";"voucher";"comment";"history"
"T4-01";"fest rubr rubr";"hl";2;;;
"T4-01";"gali albu";"hl";3;;;
"T4-01";"homa pube pube";"hl";4;;;" | Changed aven pube To homa pube pube 2012-11-27 18:47:03"
"T4-01";"lath prat prat";"hl";1;;;" | Changed lath prat To lath prat prat 2012-11-27 18:46:59"
"T4-01";"leon hisp hisp";"hl";2;;;
"T4-01";"leuc ircu";"hl";2;;;
"T4-01";"lotu corn corn";"hl";3;;;
"T4-01";"pimp majo slat";"hl";4;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"T4-01";"plan lanc";"hl";3;;;
"T4-01";"prim veri veri";"hl";2;;;
"T4-01";"ranu nemo";"hl";3;;;
"T4-01";"thym pule pule";"hl";4;;;" | Changed thym pule To thym pule pule 2012-11-27 18:47:04"
"T4-01";"vero cham cham";"hl";2;;;
"T4-01";"viol hirt";"hl";2;;;
"T4-01";"viol rivi";"hl";2;;;
"T4-02";"achi mill";"hl";3;;;
"T4-02";"alch spec ies";"hl";3;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"T4-02";"anth odor";"hl";3;;;
"T4-02";"arrh elat";"hl";5;;;
"T4-02";"brac pinn";"hl";7;;;
"T4-02";"briz medi";"hl";3;;;
"T4-02";"camp glom";"hl";4;;;
"T4-02";"camp rotu";"hl";2;;;
"T4-02";"care cary";"hl";3;;;
"T4-02";"care mont";"hl";5;;;
"T4-02";"dact glom glom";"hl";3;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"T4-02";"fest nigr cens";"hl";2;;;" | Changed fest nigr To fest nigr cens 2012-11-27 18:46:57"
"T4-02";"fest prat prat";"hl";3;;;
"T4-02";"frag vesc";"hl";3;;;
"T4-02";"frax exce";"hl";1;;;
"T4-02";"gali albu";"hl";3;;;
"T4-02";"gali pumi";"hl";4;"2009-0056";;
"T4-02";"hera spho spho";"hl";3;;;
"T4-02";"holc lana";"hl";3;;;
"T4-02";"homa pube pube";"hl";3;;;" | Changed aven pube To homa pube pube 2012-11-27 18:47:03"
"T4-02";"koel pyra pyra";"hl";5;;;" | Changed koel pyra To koel pyra pyra 2012-11-27 18:47:16"
"T4-02";"lath prat prat";"hl";3;;;" | Changed lath prat To lath prat prat 2012-11-27 18:46:59"
"T4-02";"leon hisp hisp";"hl";3;;;
"T4-02";"leuc ircu";"hl";3;;;
"T4-02";"lotu corn corn";"hl";3;;;
"T4-02";"phyt orbi";"hl";3;;;
"T4-02";"pimp majo slat";"hl";2;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"T4-02";"plan lanc";"hl";3;;;
"T4-02";"prun vulg";"hl";4;;;
"T4-02";"ranu nemo";"hl";4;;;
"T4-02";"tara sect rude";"hl";2;;;
"T4-02";"thym pule pule";"hl";3;;;" | Changed thym pule To thym pule pule 2012-11-27 18:47:04"
"T4-02";"trag orie";"hl";3;;;" | Changed trag prat orie To trag orie 2012-11-27 18:47:15"
"T4-02";"vero cham cham";"hl";3;;;
"T4-02";"viol hirt";"hl";3;;;
"T4-03";"acer pseu";"hl";1;;;
"T4-03";"alli cari cari";"hl";1;;;" | Changed alli cari To alli cari cari 2012-11-27 18:47:17"
"T4-03";"arrh elat";"hl";2;;;
"T4-03";"brac pinn";"hl";7;;;
"T4-03";"buph sali";"hl";2;;;
"T4-03";"care cary";"hl";3;;;
"T4-03";"care flac";"hl";3;;;
"T4-03";"care mont";"hl";7;;;
"T4-03";"cent jace jace";"hl";3;;;
"T4-03";"cent scab scab";"hl";2;;;" | Changed cent scab To cent scab scab 2012-11-27 18:47:17"
"T4-03";"dact glom glom";"hl";2;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"T4-03";"fest prat prat";"hl";2;;;
"T4-03";"gali albu";"hl";2;;;
"T4-03";"gali pumi";"hl";2;;;
"T4-03";"hipp como";"hl";4;;;
"T4-03";"homa pube pube";"hl";4;;;" | Changed aven pube To homa pube pube 2012-11-27 18:47:03"
"T4-03";"koel pyra pyra";"hl";4;;;" | Changed koel pyra To koel pyra pyra 2012-11-27 18:47:16"
"T4-03";"lath prat prat";"hl";1;;;" | Changed lath prat To lath prat prat 2012-11-27 18:46:59"
"T4-03";"leon hisp hisp";"hl";4;;;
"T4-03";"lotu corn corn";"hl";3;;;
"T4-03";"phyt orbi";"hl";4;;;
"T4-03";"pimp majo slat";"hl";2;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"T4-03";"poly amar ella";"hl";2;;;" | Changed poly amar To poly amar ella 2012-11-27 18:46:56"
"T4-03";"ranu nemo";"hl";3;;;
"T4-03";"sile nuta nuta";"hl";2;;;" | Changed sile nuta To sile nuta nuta 2012-11-27 18:47:02"
"T4-03";"thym pule pule";"hl";4;;;" | Changed thym pule To thym pule pule 2012-11-27 18:47:04"
"T4-03";"trif mont mont";"hl";1;;;" | Changed trif mont To trif mont mont 2012-11-27 18:46:56"
"T4-03";"viol hirt";"hl";3;;;
"T4-04";"achi mill";"hl";2;;;
"T4-04";"ajug rept";"hl";2;;;
"T4-04";"anth odor";"hl";3;;;
"T4-04";"anth sylv";"hl";2;;;
"T4-04";"arrh elat";"hl";4;;;
"T4-04";"bell mich";"hl";3;;;" | Changed aste bell To bell mich 2012-11-27 18:47:03"
"T4-04";"beto offi offi";"hl";4;;;" | Changed stac offi To beto offi offi 2012-11-27 18:47:16"
"T4-04";"brac pinn";"hl";3;;;
"T4-04";"cala vari";"hl";2;;;
"T4-04";"camp glom";"hl";3;;;
"T4-04";"care cary";"hl";3;;;
"T4-04";"care mont";"hl";5;;;
"T4-04";"cent jace jace";"hl";3;;;
"T4-04";"cent scab scab";"hl";4;;;" | Changed cent scab To cent scab scab 2012-11-27 18:47:17"
"T4-04";"colc autu";"hl";2;;;
"T4-04";"crep bien";"hl";2;;;
"T4-04";"cruc laev";"hl";3;;;
"T4-04";"dact glom glom";"hl";3;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"T4-04";"fest prat prat";"hl";3;;;
"T4-04";"fest rubr rubr";"hl";3;;;
"T4-04";"frax exce";"hl";1;;;
"T4-04";"gali albu";"hl";3;;;
"T4-04";"hera spho spho";"hl";3;;;
"T4-04";"holc lana";"hl";3;;;
"T4-04";"lath prat prat";"hl";3;;;" | Changed lath prat To lath prat prat 2012-11-27 18:46:59"
"T4-04";"leon hisp hisp";"hl";4;;;
"T4-04";"medi lupu";"hl";3;;;
"T4-04";"phyt orbi";"hl";3;;;
"T4-04";"pimp majo slat";"hl";4;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"T4-04";"plan lanc";"hl";3;;;
"T4-04";"prim veri veri";"hl";3;;;
"T4-04";"ranu acri acri";"hl";3;;;
"T4-04";"ranu nemo";"hl";4;;;
"T4-04";"trag orie";"hl";3;;;" | Changed trag prat orie To trag orie 2012-11-27 18:47:15"
"T4-04";"trif prat prat";"hl";3;;;" | Changed trif prat To trif prat prat 2012-11-27 18:46:57"
"T4-04";"tris flav flav";"hl";2;;;
"T4-04";"vero cham cham";"hl";3;;;
"T4-04";"vici sepi";"hl";3;;;
"T4-05";"acer pseu";"hl";1;;;
"T4-05";"achi mill";"hl";2;;;
"T4-05";"alli cari cari";"hl";2;;;" | Changed alli cari To alli cari cari 2012-11-27 18:47:17"
"T4-05";"arrh elat";"hl";2;;;
"T4-05";"brac pinn";"hl";7;;;
"T4-05";"briz medi";"hl";3;;;
"T4-05";"buph sali";"hl";1;;;
"T4-05";"care cary";"hl";3;;;
"T4-05";"care mont";"hl";8;;;
"T4-05";"carl acau acau";"hl";5;;;
"T4-05";"cent jace jace";"hl";4;;;
"T4-05";"fest prat prat";"hl";2;;;
"T4-05";"gali albu";"hl";3;;;
"T4-05";"gali pumi";"hl";2;;;
"T4-05";"koel pyra pyra";"hl";2;;;" | Changed koel pyra To koel pyra pyra 2012-11-27 18:47:16"
"T4-05";"leon hisp hisp";"hl";2;;;
"T4-05";"lotu corn corn";"hl";3;;;
"T4-05";"moli caer";"hl";3;;;
"T4-05";"phyt orbi";"hl";3;;;
"T4-05";"pimp majo slat";"hl";3;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"T4-05";"plan lanc";"hl";2;;;
"T4-05";"poly odor";"hl";1;;;
"T4-05";"ranu nemo";"hl";4;;;
"T4-05";"thym pule pule";"hl";3;;;" | Changed thym pule To thym pule pule 2012-11-27 18:47:04"
"T4-05";"trif mont mont";"hl";1;;;" | Changed trif mont To trif mont mont 2012-11-27 18:46:56"
"T4-05";"trif prat prat";"hl";1;;;" | Changed trif prat To trif prat prat 2012-11-27 18:46:57"
"T4-06";"acer pseu";"hl";1;;;
"T4-06";"achi mill";"hl";3;;;
"T4-06";"ajug rept";"hl";2;;;
"T4-06";"anth odor";"hl";3;;;
"T4-06";"arrh elat";"hl";5;;;
"T4-06";"brac pinn";"hl";2;;;
"T4-06";"briz medi";"hl";4;;;
"T4-06";"buph sali";"hl";4;;;
"T4-06";"camp glom";"hl";2;;;
"T4-06";"camp rotu";"hl";3;;;
"T4-06";"care cary";"hl";2;;;
"T4-06";"care mont";"hl";4;;;
"T4-06";"cent jace jace";"hl";4;;;
"T4-06";"cent scab scab";"hl";4;;;" | Changed cent scab To cent scab scab 2012-11-27 18:47:17"
"T4-06";"cruc laev";"hl";3;;;
"T4-06";"dact glom glom";"hl";3;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"T4-06";"fest prat prat";"hl";3;;;
"T4-06";"gali albu";"hl";3;;;
"T4-06";"gali pumi";"hl";2;;;
"T4-06";"leon hisp hisp";"hl";5;;;
"T4-06";"leuc ircu";"hl";4;;;
"T4-06";"medi lupu";"hl";3;;;
"T4-06";"phyt orbi";"hl";3;;;
"T4-06";"pimp majo slat";"hl";3;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"T4-06";"pimp saxi slat";"hl";2;;;" | Changed pimp saxi To pimp saxi slat 2012-11-27 18:46:58"
"T4-06";"plan lanc";"hl";3;;;
"T4-06";"prim veri veri";"hl";3;;;
"T4-06";"ranu nemo";"hl";3;;;
"T4-06";"tara sect rude";"hl";2;;;
"T4-06";"thym pule pule";"hl";2;;;" | Changed thym pule To thym pule pule 2012-11-27 18:47:04"
"T4-06";"trif medi medi";"hl";2;;;" | Changed trif medi To trif medi medi 2012-11-27 18:46:58"
"T4-06";"trif prat prat";"hl";3;;;" | Changed trif prat To trif prat prat 2012-11-27 18:46:57"
"T4-06";"viol hirt";"hl";3;;;
"T4-07";"achi mill";"hl";3;;;
"T4-07";"arab hirs";"hl";1;"2009-0054";;
"T4-07";"arrh elat";"hl";3;;;
"T4-07";"beto offi offi";"hl";4;;;" | Changed stac offi To beto offi offi 2012-11-27 18:47:16"
"T4-07";"brac pinn";"hl";6;;;
"T4-07";"buph sali";"hl";4;;;
"T4-07";"care cary";"hl";1;;;
"T4-07";"care mont";"hl";5;;;
"T4-07";"cruc laev";"hl";2;;;
"T4-07";"dact glom glom";"hl";4;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"T4-07";"gali albu";"hl";3;;;
"T4-07";"gali pumi";"hl";3;;;
"T4-07";"hera spho spho";"hl";2;;;
"T4-07";"homa pube pube";"hl";2;;;" | Changed aven pube To homa pube pube 2012-11-27 18:47:03"
"T4-07";"lath prat prat";"hl";2;;;" | Changed lath prat To lath prat prat 2012-11-27 18:46:59"
"T4-07";"leuc ircu";"hl";3;;;
"T4-07";"lotu corn corn";"hl";3;;;
"T4-07";"medi lupu";"hl";2;;;
"T4-07";"moli caer";"hl";3;;;
"T4-07";"orig vulg";"hl";2;;;
"T4-07";"phyt orbi";"hl";4;;;
"T4-07";"pimp majo slat";"hl";3;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"T4-07";"prim veri veri";"hl";3;;;
"T4-07";"ranu nemo";"hl";3;;;
"T4-07";"scab luci luci";"hl";4;"2009-0055";;
"T4-07";"sile nuta nuta";"hl";2;;;" | Changed sile nuta To sile nuta nuta 2012-11-27 18:47:02"
"T4-07";"trif prat prat";"hl";3;;;" | Changed trif prat To trif prat prat 2012-11-27 18:46:57"
"T4-07";"tris flav flav";"hl";3;;;
"T4-07";"vero cham cham";"hl";2;;;
"T4-07";"viol hirt";"hl";3;;;
"T4-08";"achi mill";"hl";2;;;
"T4-08";"ajug rept";"hl";3;;;
"T4-08";"alli cari cari";"hl";2;;;" | Changed alli cari To alli cari cari 2012-11-27 18:47:17"
"T4-08";"anth odor";"hl";3;;;
"T4-08";"anth sylv";"hl";3;;;
"T4-08";"arrh elat";"hl";5;;;
"T4-08";"brac pinn";"hl";5;;;
"T4-08";"briz medi";"hl";3;;;
"T4-08";"buph sali";"hl";4;;;
"T4-08";"camp rotu";"hl";3;;;
"T4-08";"care mont";"hl";3;;;
"T4-08";"cent jace jace";"hl";3;;;
"T4-08";"cent scab scab";"hl";4;;;" | Changed cent scab To cent scab scab 2012-11-27 18:47:17"
"T4-08";"cruc laev";"hl";3;;;
"T4-08";"fest prat prat";"hl";3;;;
"T4-08";"fest rubr rubr";"hl";2;;;
"T4-08";"frax exce";"hl";1;;;
"T4-08";"gali albu";"hl";3;;;
"T4-08";"hera spho spho";"hl";3;;;
"T4-08";"homa pube pube";"hl";3;;;" | Changed aven pube To homa pube pube 2012-11-27 18:47:03"
"T4-08";"lath prat prat";"hl";3;;;" | Changed lath prat To lath prat prat 2012-11-27 18:46:59"
"T4-08";"leon hisp hisp";"hl";4;;;
"T4-08";"leuc ircu";"hl";4;;;
"T4-08";"lotu corn corn";"hl";3;;;
"T4-08";"medi lupu";"hl";3;;;
"T4-08";"phyt orbi";"hl";3;;;
"T4-08";"pimp majo slat";"hl";3;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"T4-08";"plan lanc";"hl";2;;;
"T4-08";"prim veri veri";"hl";3;;;
"T4-08";"ranu nemo";"hl";3;;;
"T4-08";"scab luci luci";"hl";3;;;
"T4-08";"sile nuta nuta";"hl";3;;;" | Changed sile nuta To sile nuta nuta 2012-11-27 18:47:02"
"T4-08";"thym pule pule";"hl";3;;;" | Changed thym pule To thym pule pule 2012-11-27 18:47:04"
"T4-08";"trif prat prat";"hl";3;;;" | Changed trif prat To trif prat prat 2012-11-27 18:46:57"
"T4-08";"tris flav flav";"hl";3;;;
"T4-08";"viol hirt";"hl";3;;;
"T4-09";"achi mill";"hl";4;;;
"T4-09";"alli cari cari";"hl";3;;;" | Changed alli cari To alli cari cari 2012-11-27 18:47:17"
"T4-09";"anth sylv";"hl";2;;;
"T4-09";"arrh elat";"hl";3;;;
"T4-09";"brac pinn";"hl";5;;;
"T4-09";"buph sali";"hl";3;;;
"T4-09";"cent jace jace";"hl";2;;;
"T4-09";"cent scab scab";"hl";5;;;" | Changed cent scab To cent scab scab 2012-11-27 18:47:17"
"T4-09";"cruc laev";"hl";3;;;
"T4-09";"fest prat prat";"hl";2;;;
"T4-09";"frax exce";"hl";2;;;
"T4-09";"gali pumi";"hl";3;;;
"T4-09";"koel pyra pyra";"hl";3;;;" | Changed koel pyra To koel pyra pyra 2012-11-27 18:47:16"
"T4-09";"lath prat prat";"hl";2;;;" | Changed lath prat To lath prat prat 2012-11-27 18:46:59"
"T4-09";"leuc ircu";"hl";3;;;
"T4-09";"medi lupu";"hl";2;;;
"T4-09";"phyt orbi";"hl";3;;;
"T4-09";"pimp majo slat";"hl";3;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"T4-09";"prim veri veri";"hl";3;;;
"T4-09";"ranu nemo";"hl";2;;;
"T4-09";"scab luci luci";"hl";4;;;
"T4-09";"sesl caer";"hl";1;;;" | Changed sesl albi To sesl caer 2012-11-27 18:46:58"
"T4-09";"sile nuta nuta";"hl";2;;;" | Changed sile nuta To sile nuta nuta 2012-11-27 18:47:02"
"T4-09";"teuc cham";"hl";3;;;
"T4-09";"thym pule pule";"hl";5;;;" | Changed thym pule To thym pule pule 2012-11-27 18:47:04"
"T4-09";"trag orie";"hl";5;;;" | Changed trag prat orie To trag orie 2012-11-27 18:47:15"
"T4-09";"vero cham cham";"hl";2;;;
"T4-09";"vici sepi";"hl";1;;;
"T4-10";"achi mill";"hl";2;;;
"T4-10";"ajug rept";"hl";3;;;
"T4-10";"alli cari cari";"hl";4;;;" | Changed alli cari To alli cari cari 2012-11-27 18:47:17"
"T4-10";"anth odor";"hl";3;;;
"T4-10";"arrh elat";"hl";3;;;
"T4-10";"beto offi offi";"hl";4;;;" | Changed stac offi To beto offi offi 2012-11-27 18:47:16"
"T4-10";"brac pinn";"hl";5;;;
"T4-10";"briz medi";"hl";3;;;
"T4-10";"camp glom";"hl";3;;;
"T4-10";"camp rotu";"hl";3;;;
"T4-10";"care cary";"hl";3;;;
"T4-10";"care mont";"hl";4;;;
"T4-10";"cent jace jace";"hl";2;;;
"T4-10";"cent scab scab";"hl";3;;;" | Changed cent scab To cent scab scab 2012-11-27 18:47:17"
"T4-10";"cruc laev";"hl";3;;;
"T4-10";"fest prat prat";"hl";3;;;
"T4-10";"gali albu";"hl";3;;;
"T4-10";"gali pumi";"hl";2;;;
"T4-10";"homa pube pube";"hl";3;;;" | Changed aven pube To homa pube pube 2012-11-27 18:47:03"
"T4-10";"lath prat prat";"hl";3;;;" | Changed lath prat To lath prat prat 2012-11-27 18:46:59"
"T4-10";"leon hisp hisp";"hl";3;;;
"T4-10";"leuc ircu";"hl";4;;;
"T4-10";"lotu corn corn";"hl";3;;;
"T4-10";"phyt orbi";"hl";2;;;
"T4-10";"poa prat";"hl";3;;;
"T4-10";"prim veri veri";"hl";2;;;
"T4-10";"prun vulg";"hl";3;;;
"T4-10";"ranu nemo";"hl";4;;;
"T4-10";"sile nuta nuta";"hl";2;;;" | Changed sile nuta To sile nuta nuta 2012-11-27 18:47:02"
"T4-10";"thym pule pule";"hl";3;;;" | Changed thym pule To thym pule pule 2012-11-27 18:47:04"
"T4-10";"vero cham cham";"hl";3;;;
"T5-01";"achi mill";"hl";3;;;
"T5-01";"aego poda";"hl";3;;;
"T5-01";"alch spec ies";"hl";2;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"T5-01";"anth odor";"hl";3;;;
"T5-01";"arrh elat";"hl";3;;;
"T5-01";"briz medi";"hl";3;;;
"T5-01";"care cary";"hl";5;"2009-0068";;
"T5-01";"care flac";"hl";7;;;
"T5-01";"cent jace jace";"hl";3;;;
"T5-01";"chae hirs";"hl";4;;;" | Changed chae hirs hirs To chae hirs 2012-11-27 18:47:00"
"T5-01";"cirs oler";"hl";3;;;
"T5-01";"dact glom glom";"hl";3;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"T5-01";"fest prat prat";"hl";4;;;
"T5-01";"gali albu";"hl";2;;;
"T5-01";"hera aust aust";"hl";1;;;" | Changed hera aust To hera aust aust 2012-11-27 18:47:09"
"T5-01";"homa pube pube";"hl";5;;;" | Changed aven pube To homa pube pube 2012-11-27 18:47:03"
"T5-01";"lath prat prat";"hl";3;;;" | Changed lath prat To lath prat prat 2012-11-27 18:46:59"
"T5-01";"leuc ircu";"hl";2;;;
"T5-01";"lotu corn corn";"hl";3;;;
"T5-01";"luzu mult";"hl";2;;;
"T5-01";"lysi nemo";"hl";2;;;
"T5-01";"pimp majo slat";"hl";3;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"T5-01";"plan lanc";"hl";3;;;
"T5-01";"prim elat";"hl";3;;;" | Changed prim elat elat To prim elat 2012-11-27 18:47:00"
"T5-01";"ranu acri acri";"hl";3;;;
"T5-01";"ranu nemo";"hl";4;;;
"T5-01";"trag orie";"hl";4;;;" | Changed trag prat orie To trag orie 2012-11-27 18:47:15"
"T5-01";"trif prat prat";"hl";3;;;" | Changed trif prat To trif prat prat 2012-11-27 18:46:57"
"T5-01";"vero cham cham";"hl";3;;;
"T5-01";"vici crac";"hl";2;;;
"T5-02";"achi mill";"hl";3;;;
"T5-02";"aego poda";"hl";2;;;
"T5-02";"ajug rept";"hl";3;;;
"T5-02";"alch spec ies";"hl";3;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"T5-02";"anem nemo";"hl";2;;;
"T5-02";"anth odor";"hl";3;;;
"T5-02";"arrh elat";"hl";3;;;
"T5-02";"briz medi";"hl";3;;;
"T5-02";"camp patu patu";"hl";2;;;
"T5-02";"care cary";"hl";2;;;
"T5-02";"care flac";"hl";5;;;
"T5-02";"care pall";"hl";3;;;
"T5-02";"care pani";"hl";3;;;
"T5-02";"care sylv";"hl";3;;;
"T5-02";"cent jace jace";"hl";4;;;
"T5-02";"chae hirs";"hl";5;;;" | Changed chae hirs hirs To chae hirs 2012-11-27 18:47:00"
"T5-02";"crep moll slat";"hl";2;;;" | Changed crep moll To crep moll slat 2012-11-27 18:47:17"
"T5-02";"dact glom glom";"hl";3;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"T5-02";"fest prat prat";"hl";3;;;
"T5-02";"gali albu";"hl";3;;;
"T5-02";"hera spho spho";"hl";3;;;
"T5-02";"homa pube pube";"hl";4;;;" | Changed aven pube To homa pube pube 2012-11-27 18:47:03"
"T5-02";"knau arve arve";"hl";3;;;" | Changed knau arve To knau arve arve 2012-11-27 18:47:15"
"T5-02";"lath prat prat";"hl";3;;;" | Changed lath prat To lath prat prat 2012-11-27 18:46:59"
"T5-02";"leon hisp hisp";"hl";2;;;
"T5-02";"leuc ircu";"hl";3;;;
"T5-02";"lotu corn corn";"hl";3;;;
"T5-02";"luzu mult";"hl";2;;;
"T5-02";"pimp majo slat";"hl";3;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"T5-02";"plan lanc";"hl";2;;;
"T5-02";"poa prat";"hl";3;;;
"T5-02";"prim elat";"hl";2;;;" | Changed prim elat elat To prim elat 2012-11-27 18:47:00"
"T5-02";"ranu acri acri";"hl";3;;;
"T5-02";"ranu nemo";"hl";3;;;
"T5-02";"rhin mino";"hl";3;;;
"T5-02";"trif prat prat";"hl";4;;;" | Changed trif prat To trif prat prat 2012-11-27 18:46:57"
"T5-02";"trif repe repe";"hl";2;;;
"T5-02";"vici crac";"hl";1;;;
"T5-03";"achi mill";"hl";2;;;
"T5-03";"aego poda";"hl";2;;;
"T5-03";"anth odor";"hl";3;;;
"T5-03";"briz medi";"hl";1;;;
"T5-03";"care flac";"hl";3;;;
"T5-03";"care sylv";"hl";3;;;
"T5-03";"cent jace jace";"hl";1;;;
"T5-03";"chae hirs";"hl";7;;;" | Changed chae hirs hirs To chae hirs 2012-11-27 18:47:00"
"T5-03";"crep moll slat";"hl";3;;;" | Changed crep moll To crep moll slat 2012-11-27 18:47:17"
"T5-03";"dact glom glom";"hl";3;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"T5-03";"equi palu";"hl";2;;;
"T5-03";"fest prat prat";"hl";3;;;
"T5-03";"fest rubr rubr";"hl";3;;;
"T5-03";"gali albu";"hl";1;;;
"T5-03";"hera spho spho";"hl";3;;;
"T5-03";"homa pube pube";"hl";5;;;" | Changed aven pube To homa pube pube 2012-11-27 18:47:03"
"T5-03";"leuc ircu";"hl";2;;;
"T5-03";"lotu corn corn";"hl";3;;;
"T5-03";"lysi nemo";"hl";3;;;
"T5-03";"phyt orbi";"hl";2;;;
"T5-03";"pimp majo slat";"hl";2;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"T5-03";"plan lanc";"hl";3;;;
"T5-03";"prim elat";"hl";3;;;" | Changed prim elat elat To prim elat 2012-11-27 18:47:00"
"T5-03";"prun vulg";"hl";4;;;
"T5-03";"ranu acri acri";"hl";3;;;
"T5-03";"ranu nemo";"hl";2;;;
"T5-03";"trif prat prat";"hl";1;;;" | Changed trif prat To trif prat prat 2012-11-27 18:46:57"
"T5-03";"tris flav flav";"hl";2;;;
"T5-03";"vale dioi dioi";"hl";1;;;" | Changed vale dioi To vale dioi dioi 2012-11-27 18:47:18"
"T5-03";"vici crac";"hl";2;;;
"T5-04";"achi mill";"hl";2;;;
"T5-04";"aego poda";"hl";1;;;
"T5-04";"alch spec ies";"hl";3;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"T5-04";"anth odor";"hl";2;;;
"T5-04";"briz medi";"hl";3;;;
"T5-04";"care cary";"hl";2;;;
"T5-04";"care flac";"hl";5;;;
"T5-04";"care pall";"hl";2;;;
"T5-04";"care pani";"hl";2;;;
"T5-04";"care sylv";"hl";2;;;
"T5-04";"cent jace jace";"hl";3;;;
"T5-04";"chae hirs";"hl";7;;;" | Changed chae hirs hirs To chae hirs 2012-11-27 18:47:00"
"T5-04";"dact glom glom";"hl";4;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"T5-04";"fest prat prat";"hl";3;;;
"T5-04";"gali albu";"hl";3;;;
"T5-04";"hera spho spho";"hl";4;;;
"T5-04";"homa pube pube";"hl";5;;;" | Changed aven pube To homa pube pube 2012-11-27 18:47:03"
"T5-04";"knau arve arve";"hl";3;;;" | Changed knau arve To knau arve arve 2012-11-27 18:47:15"
"T5-04";"lath prat prat";"hl";3;;;" | Changed lath prat To lath prat prat 2012-11-27 18:46:59"
"T5-04";"leon hisp hisp";"hl";3;;;
"T5-04";"leuc ircu";"hl";4;;;
"T5-04";"lotu corn corn";"hl";3;;;
"T5-04";"luzu mult";"hl";2;;;
"T5-04";"lysi nemo";"hl";3;;;
"T5-04";"phyt orbi";"hl";2;;;
"T5-04";"pimp majo slat";"hl";1;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"T5-04";"plan lanc";"hl";3;;;
"T5-04";"prim elat";"hl";4;;;" | Changed prim elat elat To prim elat 2012-11-27 18:47:00"
"T5-04";"prun vulg";"hl";4;;;
"T5-04";"ranu acri acri";"hl";3;;;
"T5-04";"ranu nemo";"hl";3;;;
"T5-04";"rume acet osa";"hl";3;;;" | Changed rume acet To rume acet osa 2012-11-27 18:47:02"
"T5-04";"trag orie";"hl";3;;;" | Changed trag prat orie To trag orie 2012-11-27 18:47:15"
"T5-04";"trif prat prat";"hl";4;;;" | Changed trif prat To trif prat prat 2012-11-27 18:46:57"
"T5-04";"tris flav flav";"hl";3;;;
"T5-04";"vero cham cham";"hl";3;;;
"T5-04";"vici crac";"hl";3;;;
"T5-05";"achi mill";"hl";3;;;
"T5-05";"aego poda";"hl";3;;;
"T5-05";"alch spec ies";"hl";3;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"T5-05";"arab hirs";"hl";1;;;
"T5-05";"arrh elat";"hl";2;;;
"T5-05";"briz medi";"hl";3;;;
"T5-05";"camp patu patu";"hl";2;;;
"T5-05";"care cary";"hl";3;;;
"T5-05";"care flac";"hl";3;;;
"T5-05";"care mont";"hl";4;;;
"T5-05";"care pani";"hl";2;;;
"T5-05";"care sylv";"hl";2;;;
"T5-05";"cent scab scab";"hl";3;;;" | Changed cent scab To cent scab scab 2012-11-27 18:47:17"
"T5-05";"chae hirs";"hl";5;;;" | Changed chae hirs hirs To chae hirs 2012-11-27 18:47:00"
"T5-05";"dact glom glom";"hl";3;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"T5-05";"fest prat prat";"hl";3;;;
"T5-05";"fest rubr rubr";"hl";2;;;
"T5-05";"gali albu";"hl";2;;;
"T5-05";"holc lana";"hl";1;;;
"T5-05";"homa pube pube";"hl";4;;;" | Changed aven pube To homa pube pube 2012-11-27 18:47:03"
"T5-05";"knau arve arve";"hl";2;;;" | Changed knau arve To knau arve arve 2012-11-27 18:47:15"
