plot;variable;value
WMa4-10;hlitter;0
WMa5-01;hlitter;0
WMa5-02;hlitter;0
WMa5-03;hlitter;0
WMa5-04;hlitter;0
WMa5-05;hlitter;0
WMa5-06;hlitter;0
WMa5-07;hlitter;0
WMa5-08;hlitter;0
WMa5-09;hlitter;0
WMa5-10;hlitter;0
WMb1-01;hlitter;0,01
WMb1-02;hlitter;0
WMb1-03;hlitter;0
WMb1-04;hlitter;0
WMb1-05;hlitter;0
WMb1-06;hlitter;0
WMb1-07;hlitter;0
WMb1-08;hlitter;0
WMb1-09;hlitter;0
WMb1-10;hlitter;0
WMb2-01;hlitter;0,1
WMb2-02;hlitter;0
WMb2-03;hlitter;0
WMb2-04;hlitter;0
WMb2-05;hlitter;0
WMb2-06;hlitter;0
WMb2-07;hlitter;0
WMb2-08;hlitter;0
WMb2-09;hlitter;0
WMb2-10;hlitter;0
WMb3-01;hlitter;0
WMb3-02;hlitter;0
WMb3-03;hlitter;0
WMb3-04;hlitter;0
WMb3-05;hlitter;0
WMb3-06;hlitter;0
WMb3-07;hlitter;0
WMb3-08;hlitter;0
WMb3-09;hlitter;0
WMb3-10;hlitter;0,2
WMb4-01;hlitter;0
WMb4-02;hlitter;0
WMb4-03;hlitter;0
WMb4-04;hlitter;0
WMb4-05;hlitter;0,05
WMb4-06;hlitter;0
WMb4-07;hlitter;0,04
WMb4-08;hlitter;0
WMb4-09;hlitter;0,02
WMb4-10;hlitter;0
WMb5-01;hlitter;0,07
WMb5-02;hlitter;0
WMb5-03;hlitter;0,05
WMb5-04;hlitter;0
WMb5-05;hlitter;0,04
WMb5-06;hlitter;0
WMb5-07;hlitter;0,05
WMb5-08;hlitter;0
WMb5-09;hlitter;0
WMb5-10;hlitter;0
H1-01;hrock;0
H1-02;hrock;0
H1-03;hrock;0
H1-04;hrock;0
H1-05;hrock;0
H1-06;hrock;0,05
H1-07;hrock;0
H1-08;hrock;0
H1-09;hrock;0
H1-10;hrock;0
H2-01;hrock;0
H2-02;hrock;0
H2-03;hrock;0
H2-04;hrock;0,05
H2-05;hrock;0
H2-06;hrock;0
H2-07;hrock;0
H2-08;hrock;0
H2-09;hrock;0,01
H2-10;hrock;0,01
H3-01;hrock;0
H3-02;hrock;0
H3-03;hrock;0
H3-04;hrock;0
H3-05;hrock;0
H3-06;hrock;0
H3-07;hrock;0
H3-08;hrock;0
H3-09;hrock;0
H3-10;hrock;0
H4-01;hrock;0,3
H4-02;hrock;0,03
H4-03;hrock;0,2
H4-04;hrock;0,2
H4-05;hrock;0,15
H4-06;hrock;0,3
H4-07;hrock;0
H4-08;hrock;0,4
H4-09;hrock;0,2
H4-10;hrock;0
H5-01;hrock;0,02
H5-02;hrock;0,15
H5-03;hrock;0,02
H5-04;hrock;0
H5-05;hrock;0,2
H5-06;hrock;0,15
H5-07;hrock;0,4
H5-08;hrock;0,03
H5-09;hrock;0,1
H5-10;hrock;0
H6-01;hrock;0,1
H6-02;hrock;0,1
H6-03;hrock;0,05
H6-04;hrock;0,3
H6-05;hrock;0
H6-06;hrock;0,2
H6-07;hrock;0
H6-08;hrock;0,1
H6-09;hrock;0,05
H6-10;hrock;0,2
H7-01;hrock;0,1
H7-02;hrock;0,1
H7-03;hrock;0,01
H7-04;hrock;0,35
H7-05;hrock;0,03
H7-06;hrock;0,3
H7-07;hrock;0,05
H7-08;hrock;0,1
H7-09;hrock;0,15
H7-10;hrock;0,4
HO1-01;hrock;0
HO1-02;hrock;0,2
HO1-03;hrock;0
HO1-04;hrock;0,2
HO1-05;hrock;0,05
HO1-06;hrock;0,2
HO1-07;hrock;0
HO1-08;hrock;0,02
HO1-09;hrock;0
HO1-10;hrock;0,3
HO2-01;hrock;0
HO2-02;hrock;0
HO2-03;hrock;0
HO2-04;hrock;0,2
HO2-05;hrock;0
HO2-06;hrock;0
HO2-07;hrock;0
HO2-08;hrock;0
HO2-09;hrock;0
HO2-10;hrock;0
HO3-01;hrock;0
HO3-02;hrock;0
HO3-03;hrock;0
HO3-04;hrock;0
HO3-05;hrock;0,4
HO3-06;hrock;0
HO3-07;hrock;0
HO3-08;hrock;0,3
HO3-09;hrock;0
HO3-10;hrock;0
HO4-01;hrock;0
HO4-02;hrock;0,3
HO4-03;hrock;0,05
HO4-04;hrock;0
HO4-05;hrock;0
HO4-06;hrock;0
HO4-07;hrock;0,05
HO4-08;hrock;0,3
HO4-09;hrock;0,3
HO4-10;hrock;0,5
HO5-01;hrock;0,1
HO5-02;hrock;0
HO5-03;hrock;0
HO5-04;hrock;0,2
HO5-05;hrock;0,03
HO5-06;hrock;0,5
HO5-07;hrock;0,15
HO5-08;hrock;0,15
HO5-09;hrock;0,1
HO5-10;hrock;0,2
T1-01;hrock;0
T1-02;hrock;0
T1-03;hrock;0
T1-04;hrock;0
T1-05;hrock;0
T1-06;hrock;0
T1-07;hrock;0
T1-08;hrock;0
T1-09;hrock;0
T1-10;hrock;0
T2-01;hrock;0
T2-02;hrock;0
T2-03;hrock;0
T2-04;hrock;0
T2-05;hrock;0
T2-06;hrock;0
T2-07;hrock;0
T2-08;hrock;0
T2-09;hrock;0
T2-10;hrock;0
T3-01;hrock;0
T3-02;hrock;0
T3-03;hrock;0
T3-04;hrock;0
T3-05;hrock;0
T3-06;hrock;0
T3-07;hrock;0
T3-08;hrock;0
T3-09;hrock;0
T3-10;hrock;0
T4-01;hrock;0
T4-02;hrock;0
T4-03;hrock;0
T4-04;hrock;0
T4-05;hrock;0
T4-06;hrock;0
T4-07;hrock;0
T4-08;hrock;0
T4-09;hrock;0
T4-10;hrock;0
T5-01;hrock;0
T5-02;hrock;0
T5-03;hrock;0
T5-04;hrock;0
T5-05;hrock;0
T5-06;hrock;0
T5-07;hrock;0
T5-08;hrock;0
T5-09;hrock;0
T5-10;hrock;0
W1-01;hrock;0
W1-02;hrock;0
W1-03;hrock;0
W1-04;hrock;0
W1-05;hrock;0
W1-06;hrock;0
W1-07;hrock;0
W1-08;hrock;0
W1-09;hrock;0
W1-10;hrock;0
W2-01;hrock;0
W2-02;hrock;0
W2-03;hrock;0
W2-04;hrock;0
W2-05;hrock;0
W2-06;hrock;0
W2-07;hrock;0
W2-08;hrock;0,2
W2-09;hrock;0
W2-10;hrock;0
W3-01;hrock;0
W3-02;hrock;0
W3-03;hrock;0
W3-04;hrock;0
W3-05;hrock;0
W3-06;hrock;0
W3-07;hrock;0
W3-08;hrock;0
W3-09;hrock;0
W3-10;hrock;0
W4-01;hrock;0
W4-02;hrock;0
W4-03;hrock;0
W4-04;hrock;0
W4-05;hrock;0
W4-06;hrock;0
W4-07;hrock;0
W4-08;hrock;0
W4-09;hrock;0
W4-10;hrock;0
W5-01;hrock;0
W5-02;hrock;0
W5-03;hrock;0
W5-04;hrock;0
W5-05;hrock;0
W5-06;hrock;0
W5-07;hrock;0
W5-08;hrock;0
W5-09;hrock;0
W5-10;hrock;0
W6-01;hrock;0
W6-02;hrock;0
W6-03;hrock;0,4
W6-04;hrock;0
W6-05;hrock;0
W6-06;hrock;0
W6-07;hrock;0
W6-08;hrock;0
W6-09;hrock;0,2
W6-10;hrock;0
W7-01;hrock;0,1
W7-02;hrock;0,1
W7-03;hrock;0,05
W7-04;hrock;0,05
W7-05;hrock;0
W7-06;hrock;0,5
W7-07;hrock;0
W7-08;hrock;0
W7-09;hrock;0,1
W7-10;hrock;0,15
WMa1-01;hrock;0
WMa1-02;hrock;0
WMa1-03;hrock;0
WMa1-04;hrock;0,3
WMa1-05;hrock;0
WMa1-06;hrock;0,2
WMa1-07;hrock;0
WMa1-08;hrock;0,2
WMa1-09;hrock;0
WMa1-10;hrock;0,2
WMa2-01;hrock;0
WMa2-02;hrock;0
WMa2-03;hrock;0
WMa2-04;hrock;0
WMa2-05;hrock;0
WMa2-06;hrock;0
WMa2-07;hrock;0,05
WMa2-08;hrock;0
WMa2-09;hrock;0
WMa2-10;hrock;0
WMa3-01;hrock;0
WMa3-02;hrock;0,2
WMa3-03;hrock;0
WMa3-04;hrock;0,5
WMa3-05;hrock;0
WMa3-06;hrock;0,35
WMa3-07;hrock;0
WMa3-08;hrock;0,6
WMa3-09;hrock;0
WMa3-10;hrock;0
WMa4-01;hrock;0
WMa4-02;hrock;0
WMa4-03;hrock;0,03
WMa4-04;hrock;0,3
WMa4-05;hrock;0,01
WMa4-06;hrock;0,2
WMa4-07;hrock;0,3
WMa4-08;hrock;0,15
WMa4-09;hrock;0,25
WMa4-10;hrock;0,1
WMa5-01;hrock;0
WMa5-02;hrock;0
WMa5-03;hrock;0
WMa5-04;hrock;0
WMa5-05;hrock;0
WMa5-06;hrock;0,1
WMa5-07;hrock;0,05
WMa5-08;hrock;0,4
WMa5-09;hrock;0
WMa5-10;hrock;0,2
WMb1-01;hrock;0
WMb1-02;hrock;0
WMb1-03;hrock;0
WMb1-04;hrock;0
WMb1-05;hrock;0
WMb1-06;hrock;0
WMb1-07;hrock;0
WMb1-08;hrock;0
WMb1-09;hrock;0
WMb1-10;hrock;0,05
WMb2-01;hrock;0
WMb2-02;hrock;0
WMb2-03;hrock;0
WMb2-04;hrock;0,2
WMb2-05;hrock;0
WMb2-06;hrock;0,1
WMb2-07;hrock;0
WMb2-08;hrock;0
WMb2-09;hrock;0
WMb2-10;hrock;0
WMb3-01;hrock;0
WMb3-02;hrock;0
WMb3-03;hrock;0
WMb3-04;hrock;0,1
WMb3-05;hrock;0,1
WMb3-06;hrock;0,3
WMb3-07;hrock;0,2
WMb3-08;hrock;0,3
WMb3-09;hrock;0
WMb3-10;hrock;0,4
WMb4-01;hrock;0,2
WMb4-02;hrock;0,3
WMb4-03;hrock;0,2
WMb4-04;hrock;0,2
WMb4-05;hrock;0
WMb4-06;hrock;0
WMb4-07;hrock;0
WMb4-08;hrock;0
WMb4-09;hrock;0,1
WMb4-10;hrock;0
WMb5-01;hrock;0
WMb5-02;hrock;0
WMb5-03;hrock;0
WMb5-04;hrock;0,5
WMb5-05;hrock;0
WMb5-06;hrock;0
WMb5-07;hrock;0,25
WMb5-08;hrock;0
WMb5-09;hrock;0,02
WMb5-10;hrock;0,3
H1-01;hsl;0
H1-02;hsl;0
H1-03;hsl;0
H1-04;hsl;0
H1-05;hsl;0
H1-06;hsl;0
H1-07;hsl;0
H1-08;hsl;0
H1-09;hsl;0
H1-10;hsl;0
H2-01;hsl;0
H2-02;hsl;0
H2-03;hsl;0
H2-04;hsl;0
H2-05;hsl;0
H2-06;hsl;0
H2-07;hsl;0
H2-08;hsl;0
H2-09;hsl;0
H2-10;hsl;0
H3-01;hsl;0
H3-02;hsl;0
H3-03;hsl;0
H3-04;hsl;0
H3-05;hsl;0
H3-06;hsl;0
H3-07;hsl;0
H3-08;hsl;0
H3-09;hsl;0
H3-10;hsl;0
H4-01;hsl;0
H4-02;hsl;0
H4-03;hsl;0
H4-04;hsl;0
H4-05;hsl;0
H4-06;hsl;0
H4-07;hsl;0
H4-08;hsl;0
H4-09;hsl;0
H4-10;hsl;0
H5-01;hsl;0
H5-02;hsl;0
H5-03;hsl;0
H5-04;hsl;0
H5-05;hsl;0
H5-06;hsl;0
H5-07;hsl;0
H5-08;hsl;0
H5-09;hsl;0
H5-10;hsl;0
H6-01;hsl;0
H6-02;hsl;0
H6-03;hsl;0
H6-04;hsl;0
H6-05;hsl;1,5
H6-06;hsl;0
H6-07;hsl;0
H6-08;hsl;0
H6-09;hsl;0
H6-10;hsl;0
H7-01;hsl;0
H7-02;hsl;0
H7-03;hsl;0
H7-04;hsl;0
H7-05;hsl;0
H7-06;hsl;0
H7-07;hsl;0
H7-08;hsl;0
H7-09;hsl;0
H7-10;hsl;0
HO1-01;hsl;0
HO1-02;hsl;0
HO1-03;hsl;0
HO1-04;hsl;0
HO1-05;hsl;0
HO1-06;hsl;0
HO1-07;hsl;0
HO1-08;hsl;0
HO1-09;hsl;0
HO1-10;hsl;0
HO2-01;hsl;0
HO2-02;hsl;0
HO2-03;hsl;0
HO2-04;hsl;0
HO2-05;hsl;0
HO2-06;hsl;0
HO2-07;hsl;0
HO2-08;hsl;0
HO2-09;hsl;0
HO2-10;hsl;0
HO3-01;hsl;1
HO3-02;hsl;0
HO3-03;hsl;0,5
HO3-04;hsl;2
HO3-05;hsl;2
HO3-06;hsl;1,8
HO3-07;hsl;1,2
HO3-08;hsl;2,2
HO3-09;hsl;1,2
HO3-10;hsl;1,8
HO4-01;hsl;0
HO4-02;hsl;0
HO4-03;hsl;0
HO4-04;hsl;0
HO4-05;hsl;0
HO4-06;hsl;0
HO4-07;hsl;0
HO4-08;hsl;0
HO4-09;hsl;0
HO4-10;hsl;0
HO5-01;hsl;0
HO5-02;hsl;0
HO5-03;hsl;0
HO5-04;hsl;0
HO5-05;hsl;0
HO5-06;hsl;0
HO5-07;hsl;0
HO5-08;hsl;0
HO5-09;hsl;0
HO5-10;hsl;0
T1-01;hsl;0
T1-02;hsl;0
T1-03;hsl;0
T1-04;hsl;0
T1-05;hsl;0
T1-06;hsl;0
T1-07;hsl;0
T1-08;hsl;0
T1-09;hsl;0
T1-10;hsl;0
T2-01;hsl;0
T2-02;hsl;0
T2-03;hsl;0
T2-04;hsl;0
T2-05;hsl;0
T2-06;hsl;0
T2-07;hsl;0
T2-08;hsl;0
T2-09;hsl;0
T2-10;hsl;0
T3-01;hsl;0
T3-02;hsl;0
T3-03;hsl;0
T3-04;hsl;0
T3-05;hsl;0
T3-06;hsl;0
T3-07;hsl;0
T3-08;hsl;0
T3-09;hsl;0
T3-10;hsl;0
T4-01;hsl;0
T4-02;hsl;0
T4-03;hsl;0
T4-04;hsl;0
T4-05;hsl;0
T4-06;hsl;0
T4-07;hsl;0
T4-08;hsl;0
T4-09;hsl;0
T4-10;hsl;0
T5-01;hsl;0
T5-02;hsl;0
T5-03;hsl;0
T5-04;hsl;0
T5-05;hsl;0
T5-06;hsl;0
T5-07;hsl;0
T5-08;hsl;0
T5-09;hsl;0
T5-10;hsl;0
W1-01;hsl;0
W1-02;hsl;0
W1-03;hsl;0
W1-04;hsl;0
W1-05;hsl;0
W1-06;hsl;1
W1-07;hsl;0
W1-08;hsl;0
W1-09;hsl;0
W1-10;hsl;0
W2-01;hsl;0
W2-02;hsl;0
W2-03;hsl;0
W2-04;hsl;0
W2-05;hsl;0
W2-06;hsl;0
W2-07;hsl;0
W2-08;hsl;0
W2-09;hsl;0
W2-10;hsl;0
W3-01;hsl;0
W3-02;hsl;0
W3-03;hsl;0
W3-04;hsl;0
W3-05;hsl;0
W3-06;hsl;0
W3-07;hsl;0
W3-08;hsl;0
W3-09;hsl;0
W3-10;hsl;0
W4-01;hsl;0
W4-02;hsl;0,8
W4-03;hsl;1,5
W4-04;hsl;0
W4-05;hsl;0
W4-06;hsl;0,7
W4-07;hsl;0
W4-08;hsl;0
W4-09;hsl;0
W4-10;hsl;0,7
W5-01;hsl;0
W5-02;hsl;0
W5-03;hsl;0,35
W5-04;hsl;0,7
W5-05;hsl;3
W5-06;hsl;0,7
W5-07;hsl;2
W5-08;hsl;0,5
W5-09;hsl;5
W5-10;hsl;1,3
W6-01;hsl;0
W6-02;hsl;0
W6-03;hsl;0
W6-04;hsl;0
W6-05;hsl;0
W6-06;hsl;0
W6-07;hsl;0
W6-08;hsl;0
W6-09;hsl;0
W6-10;hsl;0
W7-01;hsl;0
W7-02;hsl;0
W7-03;hsl;0
W7-04;hsl;0
W7-05;hsl;0
W7-06;hsl;0
W7-07;hsl;0
W7-08;hsl;0
W7-09;hsl;0
W7-10;hsl;0
WMa1-01;hsl;0
WMa1-02;hsl;0
WMa1-03;hsl;0
WMa1-04;hsl;0
WMa1-05;hsl;0
WMa1-06;hsl;0
WMa1-07;hsl;0
WMa1-08;hsl;0
WMa1-09;hsl;0
WMa1-10;hsl;0
WMa2-01;hsl;0
WMa2-02;hsl;0
WMa2-03;hsl;0
WMa2-04;hsl;0
WMa2-05;hsl;0
WMa2-06;hsl;0
WMa2-07;hsl;0
WMa2-08;hsl;0
WMa2-09;hsl;0
WMa2-10;hsl;0
WMa3-01;hsl;0
WMa3-02;hsl;0
WMa3-03;hsl;0
WMa3-04;hsl;0
WMa3-05;hsl;0
WMa3-06;hsl;0
WMa3-07;hsl;0
WMa3-08;hsl;0
WMa3-09;hsl;0
WMa3-10;hsl;0
WMa4-01;hsl;0
WMa4-02;hsl;0
WMa4-03;hsl;0
WMa4-04;hsl;0
WMa4-05;hsl;0
WMa4-06;hsl;0
WMa4-07;hsl;0
WMa4-08;hsl;0
WMa4-09;hsl;0
WMa4-10;hsl;0
WMa5-01;hsl;0
WMa5-02;hsl;0
WMa5-03;hsl;0
WMa5-04;hsl;0
WMa5-05;hsl;0
WMa5-06;hsl;0
WMa5-07;hsl;0
WMa5-08;hsl;0
WMa5-09;hsl;0
WMa5-10;hsl;0
WMb1-01;hsl;0
WMb1-02;hsl;0
WMb1-03;hsl;0
WMb1-04;hsl;0
WMb1-05;hsl;0
WMb1-06;hsl;0
WMb1-07;hsl;0
WMb1-08;hsl;0
WMb1-09;hsl;0
WMb1-10;hsl;0
WMb2-01;hsl;0
WMb2-02;hsl;0
WMb2-03;hsl;0
WMb2-04;hsl;0
WMb2-05;hsl;0
WMb2-06;hsl;0
WMb2-07;hsl;0
WMb2-08;hsl;0
WMb2-09;hsl;0
WMb2-10;hsl;0
WMb3-01;hsl;0
WMb3-02;hsl;0
WMb3-03;hsl;0
WMb3-04;hsl;0
WMb3-05;hsl;0
WMb3-06;hsl;0
WMb3-07;hsl;0
WMb3-08;hsl;0
WMb3-09;hsl;0
WMb3-10;hsl;0
WMb4-01;hsl;0,5
WMb4-02;hsl;1,5
WMb4-03;hsl;0
WMb4-04;hsl;0
WMb4-05;hsl;0
WMb4-06;hsl;0
WMb4-07;hsl;0
WMb4-08;hsl;1
WMb4-09;hsl;0
WMb4-10;hsl;1
WMb5-01;hsl;0
WMb5-02;hsl;0
WMb5-03;hsl;0
WMb5-04;hsl;0
WMb5-05;hsl;0
WMb5-06;hsl;0
WMb5-07;hsl;0
WMb5-08;hsl;0
WMb5-09;hsl;0
WMb5-10;hsl;0
H1-01;slope;0
H1-02;slope;0
H1-03;slope;0
H1-04;slope;0
H1-05;slope;0
H1-06;slope;0
H1-07;slope;0
H1-08;slope;0
H1-09;slope;0
H1-10;slope;0
H2-01;slope;25
H2-02;slope;25
H2-03;slope;25
H2-04;slope;30
H2-05;slope;30
H2-06;slope;35
H2-07;slope;25
H2-08;slope;35
H2-09;slope;25
H2-10;slope;30
H3-01;slope;35
H3-02;slope;35
H3-03;slope;40
H3-04;slope;45
H3-05;slope;45
H3-06;slope;50
H3-07;slope;5
H3-08;slope;30
H3-09;slope;5
H3-10;slope;5
H4-01;slope;5
H4-02;slope;15
H4-03;slope;10
H4-04;slope;10
H4-05;slope;15
H4-06;slope;15
H4-07;slope;20
H4-08;slope;20
H4-09;slope;10
H4-10;slope;15
H5-01;slope;25
H5-02;slope;30
H5-03;slope;10
H5-04;slope;10
H5-05;slope;5
H5-06;slope;15
H5-07;slope;5
H5-08;slope;10
H5-09;slope;25
H5-10;slope;15
H6-01;slope;30
H6-02;slope;35
H6-03;slope;30
H6-04;slope;30
H6-05;slope;25
H6-06;slope;25
H6-07;slope;35
H6-08;slope;35
H6-09;slope;10
H6-10;slope;35
H7-01;slope;25
H7-02;slope;40
H7-03;slope;40
H7-04;slope;45
H7-05;slope;40
H7-06;slope;40
H7-07;slope;45
H7-08;slope;45
H7-09;slope;45
H7-10;slope;45
HO1-01;slope;15
HO1-02;slope;20
HO1-03;slope;35
HO1-04;slope;30
HO1-05;slope;25
HO1-06;slope;30
HO1-07;slope;30
HO1-08;slope;20
HO1-09;slope;10
HO1-10;slope;10
HO2-01;slope;10
HO2-02;slope;15
HO2-03;slope;10
HO2-04;slope;7
HO2-05;slope;10
HO2-06;slope;5
HO2-07;slope;10
HO2-08;slope;10
HO2-09;slope;10
HO2-10;slope;10
HO3-01;slope;3
HO3-02;slope;5
HO3-03;slope;2
HO3-04;slope;5
HO3-05;slope;3
HO3-06;slope;10
HO3-07;slope;3
HO3-08;slope;5
HO3-09;slope;3
HO3-10;slope;5
HO4-01;slope;20
HO4-02;slope;25
HO4-03;slope;15
HO4-04;slope;20
HO4-05;slope;25
HO4-06;slope;35
HO4-07;slope;10
HO4-08;slope;30
HO4-09;slope;25
HO4-10;slope;30
HO5-01;slope;25
HO5-02;slope;15
HO5-03;slope;35
HO5-04;slope;40
HO5-05;slope;10
HO5-06;slope;0
HO5-07;slope;40
HO5-08;slope;25
HO5-09;slope;45
HO5-10;slope;30
T1-01;slope;30
T1-02;slope;30
T1-03;slope;30
T1-04;slope;30
T1-05;slope;30
T1-06;slope;30
T1-07;slope;30
T1-08;slope;30
T1-09;slope;30
T1-10;slope;35
T2-01;slope;40
T2-02;slope;35
T2-03;slope;35
T2-04;slope;35
T2-05;slope;35
T2-06;slope;40
T2-07;slope;40
T2-08;slope;35
T2-09;slope;30
T2-10;slope;35
T3-01;slope;30
T3-02;slope;30
T3-03;slope;30
T3-04;slope;30
T3-05;slope;35
T3-06;slope;35
T3-07;slope;30
T3-08;slope;30
T3-09;slope;35
T3-10;slope;30
T4-01;slope;30
T4-02;slope;35
T4-03;slope;30
T4-04;slope;30
T4-05;slope;35
T4-06;slope;42
T4-07;slope;30
T4-08;slope;45
T4-09;slope;40
T4-10;slope;45
T5-01;slope;15
T5-02;slope;25
T5-03;slope;25
T5-04;slope;30
T5-05;slope;20
T5-06;slope;35
T5-07;slope;20
T5-08;slope;20
T5-09;slope;20
T5-10;slope;25
W1-01;slope;5
W1-02;slope;3
W1-03;slope;5
W1-04;slope;3
W1-05;slope;5
W1-06;slope;5
W1-07;slope;5
W1-08;slope;3
W1-09;slope;5
W1-10;slope;5
W2-01;slope;15
W2-02;slope;25
W2-03;slope;30
W2-04;slope;40
W2-05;slope;25
W2-06;slope;20
W2-07;slope;25
W2-08;slope;25
W2-09;slope;20
W2-10;slope;25
W3-01;slope;10
W3-02;slope;0
W3-03;slope;5
W3-04;slope;7
W3-05;slope;10
W3-06;slope;5
W3-07;slope;5
W3-08;slope;3
W3-09;slope;5
W3-10;slope;3
W4-01;slope;5
W4-02;slope;5
W4-03;slope;5
W4-04;slope;5
W4-05;slope;5
W4-06;slope;5
W4-07;slope;5
W4-08;slope;5
W4-09;slope;5
W4-10;slope;5
W5-01;slope;40
W5-02;slope;10
W5-03;slope;15
W5-04;slope;15
W5-05;slope;15
W5-06;slope;5
W5-07;slope;15
W5-08;slope;12
W5-09;slope;15
W5-10;slope;15
W6-01;slope;25
W6-02;slope;20
W6-03;slope;30
W6-04;slope;35
W6-05;slope;35
W6-06;slope;35
W6-07;slope;35
W6-08;slope;30
W6-09;slope;25
W6-10;slope;30
W7-01;slope;5
W7-02;slope;5
W7-03;slope;35
W7-04;slope;10
W7-05;slope;5
W7-06;slope;40
W7-07;slope;5
W7-08;slope;5
W7-09;slope;5
W7-10;slope;15
WMa1-01;slope;15
WMa1-02;slope;15
WMa1-03;slope;25
WMa1-04;slope;5
WMa1-05;slope;30
WMa1-06;slope;15
WMa1-07;slope;5
WMa1-08;slope;25
WMa1-09;slope;15
WMa1-10;slope;0
WMa2-01;slope;5
WMa2-02;slope;0
WMa2-03;slope;5
WMa2-04;slope;5
WMa2-05;slope;5
WMa2-06;slope;0
WMa2-07;slope;2
WMa2-08;slope;5
WMa2-09;slope;5
WMa2-10;slope;5
WMa3-01;slope;15
WMa3-02;slope;20
WMa3-03;slope;10
WMa3-04;slope;15
WMa3-05;slope;5
WMa3-06;slope;10
WMa3-07;slope;15
WMa3-08;slope;20
WMa3-09;slope;10
WMa3-10;slope;20
WMa4-01;slope;25
WMa4-02;slope;25
WMa4-03;slope;15
WMa4-04;slope;20
WMa4-05;slope;15
WMa4-06;slope;20
WMa4-07;slope;15
WMa4-08;slope;20
WMa4-09;slope;10
WMa4-10;slope;10
WMa5-01;slope;25
WMa5-02;slope;25
WMa5-03;slope;25
WMa5-04;slope;30
WMa5-05;slope;25
WMa5-06;slope;30
WMa5-07;slope;15
WMa5-08;slope;40
WMa5-09;slope;20
WMa5-10;slope;35
WMb1-01;slope;10
WMb1-02;slope;10
WMb1-03;slope;5
WMb1-04;slope;15
WMb1-05;slope;10
WMb1-06;slope;10
WMb1-07;slope;10
WMb1-08;slope;5
WMb1-09;slope;10
WMb1-10;slope;10
WMb2-01;slope;20
WMb2-02;slope;10
WMb2-03;slope;10
WMb2-04;slope;5
WMb2-05;slope;10
WMb2-06;slope;5
WMb2-07;slope;5
WMb2-08;slope;5
WMb2-09;slope;5
WMb2-10;slope;15
WMb3-01;slope;10
WMb3-02;slope;10
WMb3-03;slope;5
WMb3-04;slope;0
WMb3-05;slope;10
WMb3-06;slope;5
WMb3-07;slope;10
WMb3-08;slope;15
WMb3-09;slope;10
WMb3-10;slope;10
WMb4-01;slope;30
WMb4-02;slope;35
WMb4-03;slope;30
WMb4-04;slope;25
WMb4-05;slope;25
WMb4-06;slope;10
WMb4-07;slope;15
WMb4-08;slope;30
WMb4-09;slope;30
WMb4-10;slope;25
WMb5-01;slope;50
WMb5-02;slope;45
WMb5-03;slope;60
WMb5-04;slope;60
WMb5-05;slope;25
WMb5-06;slope;45
WMb5-07;slope;25
WMb5-08;slope;25
WMb5-09;slope;35
WMb5-10;slope;50
H1-01;plsx;2
H1-02;plsx;2
H1-03;plsx;2
H1-04;plsx;2
H1-05;plsx;2
H1-06;plsx;2
H1-07;plsx;2
H1-08;plsx;2
H1-09;plsx;2
H1-10;plsx;2
H2-01;plsx;2
H2-02;plsx;2
H2-03;plsx;2
H2-04;plsx;2
H2-05;plsx;2
H2-06;plsx;2
H2-07;plsx;2
H2-08;plsx;2
H2-09;plsx;2
H2-10;plsx;2
H3-01;plsx;2
H3-02;plsx;2
H3-03;plsx;2
H3-04;plsx;2
H3-05;plsx;2
H3-06;plsx;2
H3-07;plsx;2
H3-08;plsx;2
H3-09;plsx;2
H3-10;plsx;2
H4-01;plsx;2
H4-02;plsx;2
H4-03;plsx;2
H4-04;plsx;2
H4-05;plsx;2
H4-06;plsx;2
H4-07;plsx;2
H4-08;plsx;2
H4-09;plsx;2
H4-10;plsx;2
H5-01;plsx;2
H5-02;plsx;2
H5-03;plsx;2
H5-04;plsx;2
H5-05;plsx;2
H5-06;plsx;2
H5-07;plsx;2
H5-08;plsx;2
H5-09;plsx;2
H5-10;plsx;2
H6-01;plsx;2
H6-02;plsx;2
H6-03;plsx;2
H6-04;plsx;2
H6-05;plsx;2
H6-06;plsx;2
H6-07;plsx;2
H6-08;plsx;2
H6-09;plsx;2
H6-10;plsx;2
H7-01;plsx;2
H7-02;plsx;2
H7-03;plsx;2
H7-04;plsx;2
H7-05;plsx;2
H7-06;plsx;2
H7-07;plsx;2
H7-08;plsx;2
H7-09;plsx;2
H7-10;plsx;2
HO1-01;plsx;2
HO1-02;plsx;2
HO1-03;plsx;2
HO1-04;plsx;2
HO1-05;plsx;2
HO1-06;plsx;2
HO1-07;plsx;2
HO1-08;plsx;2
HO1-09;plsx;2
HO1-10;plsx;2
HO2-01;plsx;2
HO2-02;plsx;2
HO2-03;plsx;2
HO2-04;plsx;2
HO2-05;plsx;2
HO2-06;plsx;2
HO2-07;plsx;2
HO2-08;plsx;2
HO2-09;plsx;2
HO2-10;plsx;2
HO3-01;plsx;2
HO3-02;plsx;2
HO3-03;plsx;2
HO3-04;plsx;2
HO3-05;plsx;2
HO3-06;plsx;2
HO3-07;plsx;2
HO3-08;plsx;2
HO3-09;plsx;2
HO3-10;plsx;2
HO4-01;plsx;2
HO4-02;plsx;2
HO4-03;plsx;2
HO4-04;plsx;2
HO4-05;plsx;2
HO4-06;plsx;2
HO4-07;plsx;2
HO4-08;plsx;2
