plot,abbr,layer,cov,voucher,comment,history
ga145,vero offi,hl,+,,,
ga146,alch mont,hl,+,,,
ga146,apos foet,hl,r,,,
ga146,bell pere,hl,r,,,
ga146,camp sche,hl,1,,,
ga146,card defl viri,hl,2a,,,
ga146,care capi,hl,+,,,
ga146,care ferr,hl,+,,,
ga146,care flac,hl,1,,,
ga146,care flav flav,hl,+,,,
ga146,care orni elon,hl,1,,,
ga146,care pall,hl,+,,,
ga146,care sylv,hl,r,,,
ga146,carl acau acau,hl,1,,,
ga146,caru carv,hl,+,,,
ga146,cirs erio erio,hl,r,,,
ga146,cirs vulg,hl,r,,,
ga146,clin alpi alpi,hl,+,,,
ga146,crep alpe,hl,+,,,
ga146,cyno cris,hl,1,,,
ga146,dact glom glom,hl,+,,,
ga146,fest prat prat,hl,1,,,
ga146,fest rubr rubr,hl,2a,,,
ga146,frag vesc,hl,+,,,
ga146,gali anis,hl,1,,,
ga146,hier muro,hl,+,,,
ga146,leon hisp hisp,hl,2b,,,
ga146,leuc ircu,hl,+,,,
ga146,linu cath,hl,+,,,
ga146,lotu corn,hl,+,,,
ga146,orig vulg,hl,2a,,,
ga146,plan lanc,hl,+,,,
ga146,plan medi,hl,1,,,
ga146,poa alpi,hl,1,,,
ga146,poly alpe alpe,hl,+,x,,
ga146,pote erec,hl,+,,,
ga146,prun vulg,hl,+,,,
ga146,ranu acri acri,hl,1,,,
ga146,ranu nemo,hl,+,,,
ga146,thym pule pule,hl,1,,,
ga146,trif prat prat,hl,+,,,
ga146,tuss farf,hl,r,,,
ga146,vero cham cham,hl,+,,,
ga147,achi mill aggr,hl,+,,,
ga147,agro capi,hl,1,,,
ga147,alch mont,hl,1,,,
ga147,anth vuln alpi,hl,2b,,,
ga147,arab cili,hl,+,,,
ga147,briz medi,hl,+,,,
ga147,card defl viri,hl,1,,,
ga147,care capi,hl,+,,,
ga147,care ferr,hl,+,,,
ga147,care flac,hl,+,,,
ga147,care orni elon,hl,1,,,
ga147,care sylv,hl,+,,,
ga147,carl acau acau,hl,+,,,
ga147,cera holo,hl,r,,,
ga147,clin alpi alpi,hl,1,,,
ga147,crep alpe,hl,r,,,
ga147,cyno cris,hl,+,,,
ga147,dact glom glom,hl,1,,,
ga147,euph cypa,hl,2a,,,
ga147,fest nigr cens,hl,1,,,
ga147,fest prat prat,hl,+,,,
ga147,fest rubr rubr,hl,2a,,,
ga147,frag vesc,hl,+,,,
ga147,gali albu,hl,+,,,
ga147,gali anis,hl,1,,,
ga147,gent cili,hl,r,,,
ga147,hier muro,hl,1,,,
ga147,hier pilo ella,hl,2a,,,
ga147,hipp como,hl,+,,,
ga147,leon hisp hisp,hl,+,,,
ga147,leuc ircu,hl,2a,,,
ga147,leuc vulg,hl,+,,,
ga147,lotu corn,hl,+,,,
ga147,orig vulg,hl,1,,,
ga147,phle prat,hl,+,,,
ga147,plan lanc,hl,+,,,
ga147,poa alpi,hl,1,,,
ga147,poa prat,hl,+,,,
ga147,ranu acri acri,hl,+,,,
ga147,ranu nemo,hl,+,,,
ga147,thym pule pule,hl,1,,,
ga147,trif prat prat,hl,+,,,
ga147,tris flav flav,hl,1,,,
ga147,vero cham cham,hl,+,,,
ga147,vero frut cans,hl,+,,,
ga148,ange sylv sylv,hl,2a,,,
ga148,card bulb,hl,r,,,
ga148,chae hirs,hl,2a,,,
ga148,cirs oler,hl,1,,,
ga148,dact glom glom,hl,1,,,
ga148,frax exce,hl,r,,,
ga148,glec hede,hl,1,,,
ga148,hera spho spho,hl,1,,,
ga148,lysi nemo,hl,1,,,
ga148,lysi numm,hl,2a,,,
ga148,myos sylv,hl,+,,,
ga148,peta hybr,hl,4,,,
ga148,phal arun,hl,2a,,,
ga148,poa triv,hl,+,,,
ga148,pote rept,hl,1,,,
ga148,prim elat,hl,+,,,
ga148,sile dioi,hl,1,,,
ga148,stac sylv,hl,1,,,
ga148,tara sect rude,hl,+,,,
ga148,urti dioi dioi,hl,1,,,
ga148,vale offi slat,hl,1,,,
ga149,acer pseu,hl,r,,,
ga149,alch mont,hl,+,,,
ga149,arrh elat,hl,+,,,
ga149,brac sylv,hl,+,,,
ga149,briz medi,hl,+,,,
ga149,cala vari,hl,1,,,
ga149,care ferr,hl,1,,,
ga149,care flac,hl,2b,,,
ga149,care flav flav,hl,2a,,,
ga149,care pall,hl,+,,,
ga149,care sylv,hl,1,,,
ga149,caru carv,hl,+,,,
ga149,cent jace jace,hl,1,,,
ga149,cirs oler,hl,+,,,
ga149,cirs palu,hl,r,,,
ga149,cyno cris,hl,+,,,
ga149,dact glom glom,hl,1,,,
ga149,dact macu slat,hl,+,,,
ga149,desc cesp,hl,+,,,
ga149,epip palu,hl,+,,,
ga149,equi arve,hl,+,,,
ga149,fest prat prat,hl,2a,,,
ga149,fest rubr rubr,hl,1,,,
ga149,frax exce,hl,r,,,
ga149,gali albu,hl,+,,,
ga149,geum riva,hl,+,,,
ga149,gymn cono cono,hl,+,x,,
ga149,hera spho spho,hl,+,,,
ga149,hier muro,hl,+,,,
ga149,lath prat prat,hl,+,,,
ga149,leon hisp hisp,hl,1,,,
ga149,leuc ircu,hl,+,,,
ga149,linu cath,hl,r,,,
ga149,lotu corn,hl,+,,,
ga149,moli caer aggr,hl,+,,,
ga149,parn palu,hl,+,,,
ga149,phle prat,hl,r,,,
ga149,pice abie,hl,r,,,
ga149,pimp majo majo,hl,+,,,
ga149,plan lanc,hl,+,,,
ga149,prun vulg,hl,1,,,
ga149,ranu acri acri,hl,+,,,
ga149,ranu repe,hl,+,,,
ga149,sali capr,hl,r,,,
ga149,trag orie,hl,r,,,
ga149,trif prat prat,hl,1,,,
ga150,achi mill aggr,hl,+,,,
ga150,agro capi,hl,+,,,
ga150,agro stol,hl,1,x,,
ga150,alch mont,hl,+,,,
ga150,ange sylv sylv,hl,2a,,,
ga150,arrh elat,hl,2b,,,
ga150,brac sylv,hl,+,,,
ga150,cala epig,hl,1,,,
ga150,care pall,hl,+,,,
ga150,care sylv,hl,1,,,
ga150,cirs arve,hl,r,,,
ga150,cirs oler,hl,1,,,
ga150,cirs palu,hl,r,,,
ga150,clin vulg vulg,hl,r,,,
ga150,crep bien,hl,1,,,
ga150,crep moll succ,hl,+,x,,
ga150,cyno cris,hl,+,,,
ga150,dact glom glom,hl,1,,,
ga150,dact macu slat,hl,+,,,
ga150,epip palu,hl,1,,,
ga150,fest arun slat,hl,1,,,
ga150,fest prat prat,hl,1,,,
ga150,fest rubr rubr,hl,1,,,
ga150,gali albu,hl,+,,,
ga150,hera spho spho,hl,1,,,
ga150,hier muro,hl,r,,,
ga150,hype perf,hl,+,,,
ga150,lath prat prat,hl,1,,,
ga150,leon hisp hisp,hl,+,,,
ga150,linu cath,hl,+,,,
ga150,lotu corn,hl,2a,,,
ga150,medi lupu,hl,+,,,
ga150,parn palu,hl,r,,,
ga150,peta hybr,hl,+,,,
ga150,phle prat,hl,1,,,
ga150,poa prat,hl,+,,,
ga150,poa triv,hl,1,,,
ga150,poly amar ella,hl,+,,,
ga150,prim elat,hl,r,,,
ga150,prun vulg,hl,1,,,
ga150,ranu acri acri,hl,+,,,
ga150,tara sect rude,hl,+,,,
ga150,trif prat prat,hl,+,,,
ga150,tuss farf,hl,r,,,
ga150,vale offi slat,hl,+,,,
ga151,achi mill aggr,hl,+,,,
ga151,agro capi,hl,1,,,
ga151,alch mont,hl,2a,x,,
ga151,anth odor,hl,2m,x,,
ga151,care lepo,hl,+,,,
ga151,care nigr,hl,r,,,
ga151,care pall,hl,+,,,
ga151,caru carv,hl,+,,,
ga151,cent jace jace,hl,+,,,
ga151,chae hirs,hl,+,,,
ga151,crep aure aure,hl,1,,,
ga151,cyno cris,hl,+,,,
ga151,dact glom glom,hl,1,,,
ga151,dact macu slat,hl,r,,,
ga151,desc cesp,hl,1,,,
ga151,fest prat prat,hl,3,,,
ga151,fest rubr rubr,hl,3,x,,
ga151,gera sylv,hl,+,,,
ga151,junc fili,hl,+,x,,
ga151,loli pere,hl,+,,,
ga151,lotu corn,hl,1,,,
ga151,lych flos cucu,hl,r,,,
ga151,mute adon,hl,r,x,cf.,
ga151,phle prat,hl,+,,,
ga151,phle rhae,hl,1,x,,
ga151,poa alpi,hl,+,,,
ga151,pote aure,hl,r,,,
ga151,prun vulg,hl,+,,,
ga151,ranu acon,hl,+,,,
ga151,ranu acri acri,hl,2a,,,
ga151,ranu repe,hl,+,,,
ga151,rhin alec alec,hl,3,,,
ga151,rume alpe,hl,r,,,
ga151,trif prat prat,hl,2a,,,
ga151,trif repe repe,hl,2b,,,
ga151,tris flav flav,hl,1,,,
ga151,vera albu albu,hl,r,,,
ga151,vero cham cham,hl,1,,,
ga151,will stip stip,hl,1,,,
ga152,achi mill aggr,hl,1,,,
ga152,agro capi,hl,2a,,,
ga152,alch mont,hl,+,,,
ga152,anth odor,hl,2m,,,
ga152,care lepo,hl,+,,,
ga152,care pall,hl,+,,,
ga152,chae hirs,hl,+,,,
ga152,crep aure aure,hl,1,,,
ga152,dact glom glom,hl,2a,,,
ga152,desc cesp,hl,1,,,
ga152,equi sylv,hl,+,,,
ga152,fest rubr rubr,hl,2a,,,
ga152,gera sylv,hl,2a,,,
ga152,junc fili,hl,+,x,,
ga152,lath prat prat,hl,r,,,
ga152,lotu corn,hl,+,,,
ga152,mute adon,hl,1,x,cf.,
ga152,phle rhae,hl,2a,,,
ga152,poa prat,hl,+,,,
ga152,poa triv,hl,+,,,
ga152,pote aure,hl,r,,,
ga152,ranu acon,hl,1,,,
ga152,ranu acri acri,hl,2a,,,
ga152,ranu repe,hl,+,,,
ga152,rhin alec alec,hl,2b,,,
ga152,rume alpe,hl,+,,,
ga152,rume alpi,hl,r,,,
ga152,sile dioi,hl,+,,,
ga152,tara sect rude,hl,+,,,
ga152,trif prat prat,hl,2b,,,
ga152,trif repe repe,hl,1,,,
ga152,tris flav flav,hl,2a,,,
ga152,vera albu albu,hl,+,,,
ga152,vero cham cham,hl,+,,,
ga152,vici sepi,hl,+,,,
ga152,will stip stip,hl,1,,,
ga153,agro capi,hl,+,,,
ga153,alch mont,hl,+,,,
ga153,anth vuln alpi,hl,2a,,,
ga153,bell mich,hl,1,,,
ga153,bell pere,hl,+,,,
ga153,briz medi,hl,2a,,,
ga153,camp sche,hl,+,,,
ga153,card defl viri,hl,1,,,
ga153,care capi,hl,+,,,
ga153,care cary,hl,+,,,
ga153,care flac,hl,2a,,,
ga153,care flav flav,hl,+,,,
ga153,care orni elon,hl,+,,,
ga153,care pall,hl,+,,,
ga153,care sylv,hl,+,,,
ga153,caru carv,hl,+,,,
ga153,clin alpi alpi,hl,+,,,
ga153,crep alpe,hl,+,,,
ga153,cyno cris,hl,1,,,
ga153,desc cesp,hl,+,,,
ga153,euph cypa,hl,1,,,
ga153,euph sali,hl,r,,,
ga153,fest nigr cens,hl,1,,,
ga153,gali anis,hl,1,,,
ga153,gent cili,hl,r,,,
ga153,heli numm glab,hl,2b,,,
ga153,hipp como,hl,+,,,
ga153,leon hisp hisp,hl,2a,,,
ga153,linu cath,hl,+,,,
ga153,lotu corn,hl,+,,,
ga153,pers vivi,hl,+,,,
ga153,phyt orbi,hl,r,,,
ga153,pimp majo majo,hl,+,,,
ga153,plan lanc,hl,+,,,
ga153,plan medi,hl,1,,,
ga153,poa alpi,hl,1,,,
ga153,poly cham,hl,+,,,
ga153,pote erec,hl,2a,,,
ga153,prun vulg,hl,+,,,
ga153,ranu nemo,hl,1,,,
ga153,scab luci luci,hl,+,,,
ga153,sold alpi,hl,+,,,
ga153,stel gram,hl,r,,,
ga153,thym prae poly,hl,2b,,,
ga153,tofi caly,hl,r,,,
ga153,trif prat prat,hl,1,,,
ga153,trif repe repe,hl,r,,,
ga154,alch mont,hl,2b,,,
ga154,bell pere,hl,r,,,
ga154,blys comp,hl,1,,,
ga154,care echi,hl,r,,,
ga154,care lepo,hl,+,,,
ga154,care nigr,hl,3,,,
ga154,care pani,hl,1,,,
ga154,cyno cris,hl,1,,,
ga154,dact glom glom,hl,+,,,
ga154,dact maja slat,hl,r,,,
ga154,desc cesp,hl,1,,,
ga154,equi palu,hl,1,,,
ga154,fest prat prat,hl,2a,,,
ga154,geum urba,hl,+,,,
ga154,hype tetr,hl,+,,,
ga154,junc arti,hl,+,,,
ga154,junc effu,hl,2a,,,
ga154,junc fili,hl,1,x,,
ga154,lych flos cucu,hl,+,,,
ga154,lysi nemo,hl,+,,,
ga154,phle prat,hl,1,,,
ga154,poa alpi,hl,+,,,
ga154,poa triv,hl,+,,,
ga154,prun vulg,hl,+,,,
ga154,ranu acri acri,hl,2a,,,
ga154,ranu repe,hl,2a,,,
ga154,scor autu,hl,r,,,
ga154,stel gram,hl,+,,,
ga154,trif prat prat,hl,1,,,
ga154,trif repe repe,hl,2a,,,
ga154,vero cham cham,hl,+,,,
ga154,will stip stip,hl,1,,,
ga155,agro capi,hl,1,,,
ga155,alch mont,hl,2a,,,
ga155,bell pere,hl,+,,,
ga155,briz medi,hl,1,,,
ga155,camp sche,hl,r,,,
ga155,care ferr,hl,+,,,
ga155,care flac,hl,2a,,,
ga155,care flav flav,hl,+,,,
ga155,care pall,hl,+,,,
ga155,care pani,hl,+,,,
ga155,care sylv,hl,1,,,
ga155,caru carv,hl,+,,,
ga155,cent jace jace,hl,+,,,
ga155,cirs palu,hl,r,,,
ga155,crep aure aure,hl,1,,,
ga155,cyno cris,hl,2a,,,
ga155,dact glom glom,hl,+,,,
ga155,desc cesp,hl,1,,,
ga155,fest prat prat,hl,1,,,
ga155,fest rubr rubr,hl,+,,,
ga155,gali albu,hl,+,,,
ga155,gali anis,hl,r,,,
ga155,junc effu,hl,+,,,
ga155,leon hisp hisp,hl,3,,,
ga155,linu cath,hl,r,,,
ga155,lotu corn,hl,+,,,
ga155,medi lupu,hl,r,,,
ga155,nard stri,hl,+,,,
ga155,plan lanc,hl,+,,,
ga155,plan medi,hl,1,,,
ga155,pote erec,hl,+,,,
ga155,prun vulg,hl,1,,,
ga155,ranu acri acri,hl,+,,,
ga155,ranu mont,hl,r,,,
ga155,ranu nemo,hl,r,,,
ga155,trif prat prat,hl,1,,,
ga155,trif repe repe,hl,1,,,
ga155,vero offi,hl,+,,,
ga156,agro capi,hl,1,,,
ga156,ajug rept,hl,+,,,
ga156,alch mont,hl,1,,,
ga156,apos foet,hl,1,,,
ga156,bell pere,hl,+,,,
ga156,care ferr,hl,r,,,
ga156,care flac,hl,r,,,
ga156,care sylv,hl,1,,,
ga156,caru carv,hl,1,,,
ga156,cent jace jace,hl,+,,,
ga156,cirs arve,hl,1,,,
ga156,clin vulg vulg,hl,2a,,,
ga156,cyno cris,hl,2a,,,
ga156,dact glom glom,hl,2a,,,
ga156,dact macu slat,hl,r,,,
ga156,desc cesp,hl,+,,,
ga156,equi arve,hl,1,,,
ga156,equi palu,hl,+,,,
ga156,euph cypa,hl,r,,,
ga156,fest nigr cens,hl,+,,,
ga156,fest prat prat,hl,2a,,,
ga156,gali albu,hl,+,,,
ga156,gali anis,hl,r,,,
ga156,gera sylv,hl,1,,,
ga156,geum riva,hl,r,,,
ga156,hype macu,hl,+,,,
ga156,lath prat prat,hl,+,,,
ga156,leon hisp hisp,hl,+,,,
ga156,linu cath,hl,r,,,
ga156,lotu corn,hl,+,,,
ga156,phle prat,hl,1,,,
ga156,plan medi,hl,r,,,
ga156,poa triv,hl,+,,,
ga156,prun vulg,hl,+,,,
ga156,ranu acon,hl,+,,,
ga156,ranu acri acri,hl,1,,,
ga156,ranu repe,hl,1,,,
ga156,rume alpe,hl,r,,,
ga156,sile vulg vulg,hl,+,,,
ga156,tara sect rude,hl,+,,,
ga156,trif medi medi,hl,1,,,
ga156,trif prat prat,hl,2a,,,
ga156,trif repe repe,hl,2a,,,
ga156,tuss farf,hl,1,,,
ga156,vero cham cham,hl,+,x,,
ga156,vero serp serp,hl,+,,,
ga156,vici crac,hl,+,,,
ga157,acer pseu,hl,+,,,
ga157,achi mill aggr,hl,+,,,
ga157,ajug rept,hl,+,,,
ga157,alch mont,hl,1,,,
ga157,anth vuln alpi,hl,2b,,,
ga157,arab cili,hl,+,,,
ga157,bell pere,hl,r,,,
ga157,briz medi,hl,1,,,
ga157,camp sche,hl,r,,,
ga157,card defl viri,hl,1,,,
ga157,care cary,hl,1,,,
ga157,care flac,hl,2a,,,
ga157,care orni orni,hl,2a,,,
ga157,care pani,hl,+,,,
ga157,care sylv,hl,+,,,
ga157,caru carv,hl,+,,,
ga157,clin alpi alpi,hl,1,,,
ga157,clin vulg vulg,hl,1,,,
ga157,crep alpe,hl,2a,,,
ga157,cyno cris,hl,+,,,
ga157,dact glom glom,hl,+,,,
ga157,euph cypa,hl,1,,,
ga157,fest nigr cens,hl,1,,,
ga157,gali albu,hl,+,,,
ga157,gali anis,hl,1,,,
ga157,gymn cono cono,hl,r,,,
ga157,hier pilo ella,hl,1,,,
ga157,hipp como,hl,1,,,
ga157,leon hisp hisp,hl,2a,,,
ga157,leuc ircu,hl,r,,,
ga157,linu cath,hl,+,,,
ga157,lotu corn,hl,+,,,
ga157,medi lupu,hl,+,,,
ga157,orob alba,hl,r,,,
ga157,plan lanc,hl,+,,,
ga157,plan medi,hl,+,,,
ga157,poa alpi,hl,+,,,
ga157,poly alpe alpe,hl,r,,,
ga157,pote erec,hl,+,,,
ga157,prun vulg,hl,+,,,
ga157,ranu nemo,hl,+,,,
ga157,sedu atra atra,hl,r,,,
ga157,thym prae poly,hl,2b,,,
ga157,trif medi medi,hl,1,,,
ga157,trif prat prat,hl,+,,,
ga157,vero cham cham,hl,+,,,
ga157,vero offi,hl,+,,,
ga158,agro capi,hl,1,,,
ga158,agro stol,hl,+,,,
ga158,ajug rept,hl,+,,,
ga158,alch mont,hl,2a,,,
ga158,bell pere,hl,+,,,
ga158,briz medi,hl,1,,,
ga158,care flac,hl,2a,,,
ga158,care pall,hl,1,,,
ga158,care pani,hl,1,,,
ga158,care sylv,hl,1,,,
ga158,caru carv,hl,+,,,
ga158,cent jace jace,hl,+,,,
ga158,cera holo,hl,r,,,
ga158,crep aure aure,hl,1,,,
ga158,cyno cris,hl,2b,,,
ga158,dact glom glom,hl,1,,,
ga158,desc cesp,hl,+,,,
ga158,euph cypa,hl,+,,,
ga158,fest nigr cens,hl,+,,,
ga158,fest prat prat,hl,1,,,
ga158,fest rubr rubr,hl,1,,,
ga158,gali anis,hl,r,,,
ga158,leon hisp hisp,hl,2a,,,
ga158,linu cath,hl,+,,,
ga158,lotu corn,hl,1,,,
ga158,medi lupu,hl,+,,,
ga158,nard stri,hl,r,,,
ga158,phle prat,hl,+,,,
ga158,plan lanc,hl,+,,,
ga158,plan majo majo,hl,+,,,
ga158,plan medi,hl,+,,,
ga158,poa alpi,hl,+,,,
ga158,pote aure,hl,+,,,
ga158,pote erec,hl,1,,,
ga158,prun vulg,hl,1,,,
ga158,ranu acri acri,hl,1,,,
ga158,ranu repe,hl,1,,,
ga158,tara sect rude,hl,+,,,
ga158,trif prat prat,hl,1,,,
ga158,trif repe repe,hl,2a,,,
ga158,vero cham cham,hl,+,,vgl. ga156,
ga158,vero offi,hl,+,,,
ga158,vero serp serp,hl,+,,,
ga159,achi mill aggr,hl,+,,,
ga159,ajug rept,hl,+,,,
ga159,alch mont,hl,2a,,,
ga159,anth vuln alpi,hl,2a,,,
ga159,briz medi,hl,2a,,,
ga159,card defl viri,hl,+,,,
ga159,care cary,hl,1,,,
ga159,care ferr,hl,+,,,
ga159,care flac,hl,2a,,,
ga159,care orni elon,hl,1,,,
ga159,care pani,hl,+,,,
ga159,caru carv,hl,+,,,
ga159,cera holo,hl,+,,,
ga159,cirs erio erio,hl,r,,,
ga159,clin alpi alpi,hl,+,,,
ga159,crep alpe,hl,1,,,
ga159,cyno cris,hl,1,,,
ga159,dact glom glom,hl,+,,,
ga159,erig glab glab,hl,r,x,,
ga159,euph cypa,hl,+,,,
ga159,fest nigr cens,hl,1,,,
ga159,fest prat prat,hl,+,,,
ga159,gali anis,hl,1,,,
ga159,gent vern vern,hl,r,,,
ga159,hipp como,hl,+,,,
ga159,leon hisp hisp,hl,2a,,,
ga159,leuc ircu,hl,+,,,
ga159,linu cath,hl,+,,,
ga159,lotu corn,hl,+,,,
ga159,medi lupu,hl,+,,,
ga159,nard stri,hl,r,,,
ga159,orig vulg,hl,+,,,
ga159,orob alba,hl,+,,,
ga159,phyt orbi,hl,+,,,
ga159,plan lanc,hl,+,,,
ga159,plan medi,hl,1,,,
ga159,poa alpi,hl,+,,,
ga159,poly alpe alpe,hl,r,,,
ga159,pote aure,hl,+,,,
ga159,pote erec,hl,+,,,
ga159,prun vulg,hl,+,,,
ga159,ranu mont,hl,+,,,
ga159,thym prae poly,hl,2a,,,
ga159,trif prat prat,hl,+,,,
ga159,trif repe repe,hl,+,,,
ga159,vero offi,hl,+,,,
ga160,acer pseu,hl,+,,,
ga160,agro capi,hl,+,,,
ga160,alch mont,hl,+,,,
ga160,arrh elat,hl,1,,,
ga160,bell pere,hl,+,,,
ga160,brac sylv,hl,r,,,
ga160,briz medi,hl,+,,,
ga160,card defl viri,hl,r,,,
ga160,care flac,hl,+,,,
ga160,care sylv,hl,+,,,
ga160,caru carv,hl,+,,,
ga160,cera holo,hl,+,,,
ga160,cirs arve,hl,+,,,
ga160,cirs erio erio,hl,2a,,,
ga160,clin vulg vulg,hl,+,,,
ga160,dact glom glom,hl,3,,,
ga160,dact macu slat,hl,r,,,
ga160,epil alpe,hl,+,,,
ga160,equi arve,hl,2a,,,
ga160,equi palu,hl,1,,,
ga160,euph cypa,hl,r,,,
ga160,fest prat prat,hl,+,,,
ga160,gali albu,hl,+,,,
ga160,gali anis,hl,r,,,
ga160,geum urba,hl,r,,,
ga160,lath prat prat,hl,+,,,
ga160,leuc vulg,hl,+,,,
ga160,orig vulg,hl,1,,,
ga160,phle prat,hl,+,,,
ga160,pimp majo majo,hl,+,,,
ga160,plan lanc,hl,1,,,
ga160,plan majo majo,hl,+,,,
ga160,poa prat,hl,+,,,
ga160,poa triv,hl,+,,,
ga160,ranu acri acri,hl,1,,,
ga160,ranu repe,hl,1,,,
ga160,sile vulg vulg,hl,+,,,
ga160,tara sect rude,hl,+,,,
ga160,trif medi medi,hl,+,,,
ga160,trif prat prat,hl,+,,,
ga160,trif repe repe,hl,+,,,
ga160,tuss farf,hl,2a,,,
ga160,vero cham cham,hl,+,,vgl. ga156,
ga160,vero offi,hl,r,,,
ga161,acer pseu,hl,r,,,
ga161,achi mill aggr,hl,+,,,
ga161,agro capi,hl,+,,,
ga161,alch mont,hl,1,,,
ga161,anth vuln alpi,hl,2a,,,
ga161,arrh elat,hl,1,,,
ga161,briz medi,hl,2a,,,
ga161,camp sche,hl,r,,,
ga161,card defl viri,hl,+,,,
ga161,care capi,hl,+,,,
ga161,care cary,hl,r,,,
ga161,care ferr,hl,+,,,
ga161,care flac,hl,2a,,,
ga161,care orni orni,hl,1,,,
ga161,care sylv,hl,+,,,
ga161,caru carv,hl,1,,,
ga161,clin alpi alpi,hl,+,,,
ga161,clin vulg vulg,hl,1,,,
ga161,cyno cris,hl,1,,,
ga161,dact glom glom,hl,+,,,
ga161,euph cypa,hl,+,,,
ga161,fest nigr cens,hl,1,,,
ga161,fest prat prat,hl,1,,,
ga161,fest rubr rubr,hl,+,,,
ga161,gali albu,hl,+,,,
ga161,gali anis,hl,+,,,
ga161,geum urba,hl,+,,,
ga161,gymn cono cono,hl,r,,,
ga161,leon hisp hisp,hl,2a,,,
ga161,leuc ircu,hl,+,,,
ga161,lotu corn,hl,+,,,
ga161,medi lupu,hl,+,,,
ga161,orig vulg,hl,1,,,
ga161,phle prat,hl,+,,,
ga161,pimp majo majo,hl,+,,,
ga161,plan lanc,hl,+,,,
ga161,plan medi,hl,1,,,
ga161,poa alpi,hl,+,,,
ga161,poa prat,hl,+,,,
ga161,poly amar brac,hl,+,,,
ga161,prun vulg,hl,+,,,
ga161,ranu acri acri,hl,+,,,
ga161,ranu nemo,hl,1,,,
ga161,sile vulg vulg,hl,r,,,
ga161,tara sect rude,hl,+,,,
ga161,thym pule pule,hl,1,,,
ga161,tuss farf,hl,2a,,,
ga161,vero cham cham,hl,+,,,
ga161,vero offi,hl,+,,,
ga162,acer pseu,hl,+,,,
ga162,agro capi,hl,+,,,
ga162,ajug rept,hl,+,,,
ga162,alch mont,hl,1,x,,
ga162,anth vuln alpi,hl,2a,,,
ga162,apos foet,hl,r,,,
ga162,arab cili,hl,r,,,
ga162,arrh elat,hl,1,,,
ga162,briz medi,hl,1,,,
ga162,card defl viri,hl,1,,,
ga162,care flac,hl,1,,,
ga162,care sylv,hl,1,,,
ga162,caru carv,hl,+,,,
ga162,cirs erio erio,hl,+,,,
ga162,clin alpi alpi,hl,r,,,
ga162,clin vulg vulg,hl,1,,,
ga162,crep alpe,hl,1,,,
ga162,cyno cris,hl,2a,,,
ga162,dact glom glom,hl,1,,,
ga162,euph cypa,hl,1,,,
ga162,fest prat prat,hl,2a,,,
ga162,fest rubr rubr,hl,1,,,
ga162,frag vesc,hl,+,,,
ga162,gali albu,hl,+,,,
ga162,gali anis,hl,1,,,
ga162,hier bifi,hl,+,x,,
ga162,hype macu,hl,r,,,
ga162,lath prat prat,hl,+,,,
ga162,leon hisp hisp,hl,2a,,,
ga162,leuc ircu,hl,+,,,
ga162,linu cath,hl,+,,,
ga162,lotu corn,hl,+,,,
ga162,medi lupu,hl,+,,,
ga162,orig vulg,hl,1,,,
ga162,phle prat,hl,+,,,
ga162,pimp majo majo,hl,+,,,
ga162,plan lanc,hl,+,,,
ga162,plan medi,hl,1,,,
ga162,pote erec,hl,+,,,
ga162,prun vulg,hl,1,,,
ga162,ranu acri acri,hl,1,,,
ga162,ranu nemo,hl,+,,,
ga162,tara sect rude,hl,+,,,
ga162,thym pule pule,hl,+,,,
ga162,trif medi medi,hl,1,,,
ga162,trif prat prat,hl,+,,,
ga162,tuss farf,hl,1,,,
ga162,vero cham cham,hl,+,,vgl. ga156,
ga163,agro capi,hl,+,,,
ga163,alch mont,hl,1,,,
ga163,anem nemo,hl,r,,,
ga163,anth vuln alpi,hl,2b,,,
ga163,arrh elat,hl,+,,,
ga163,briz medi,hl,2b,,,
ga163,camp sche,hl,+,,,
ga163,card defl viri,hl,+,,,
ga163,care cary,hl,+,,,
ga163,care flac,hl,2a,,,
ga163,care nigr,hl,r,,,
ga163,care orni elon,hl,+,,,
ga163,care pani,hl,+,,,
ga163,care semp semp,hl,r,,,
ga163,care sylv,hl,+,,,
ga163,carl acau acau,hl,r,,,
ga163,caru carv,hl,+,,,
ga163,cirs erio erio,hl,+,,,
ga163,clin alpi alpi,hl,+,,,
ga163,crep alpe,hl,1,,,
ga163,cyno cris,hl,2a,,,
ga163,dact glom glom,hl,+,,,
ga163,desc cesp,hl,+,,,
ga163,euph cypa,hl,1,,,
ga163,fest nigr cens,hl,+,,,
ga163,fest prat prat,hl,+,,,
ga163,fest rubr rubr,hl,+,,,
ga163,gali albu,hl,+,,,
ga163,gali anis,hl,1,,,
ga163,gent vern vern,hl,r,,,
ga163,hipp como,hl,+,,,
ga163,lath prat prat,hl,+,,,
ga163,leon hisp hisp,hl,1,,,
ga163,leuc ircu,hl,+,,,
ga163,leuc vulg,hl,+,,,
ga163,linu cath,hl,+,,,
ga163,lotu corn,hl,+,,,
ga163,plan lanc,hl,+,,,
ga163,plan medi,hl,+,,,
ga163,poa alpi,hl,+,,,
ga163,pote erec,hl,+,,,
ga163,prun vulg,hl,+,,,
ga163,ranu acri acri,hl,+,,,
ga163,ranu nemo,hl,+,,,
ga163,tara sect rude,hl,r,,,
ga163,thym prae poly,hl,1,,,
ga163,trif medi medi,hl,+,,,
